"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.target_property"	"Answer.familiarization_cond"	"Answer.comment"	"Answer.item"	"Answer.word_condition"	"Answer.target_frequency"	"Answer.about"	"Answer.target_position"	"Answer.name_check_correct"	"Answer.choice_correct"
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2Y3DDP8PJWKUW6EXIGUQ99Z4Q6R6H9"	"A3QJ0OWM954E76"	"Approved"	"Sat Mar 23 02:47:04 PDT 2013"	"Fri Mar 22 10:05:00 PDT 2013"	"Fri Mar 22 10:07:04 PDT 2013"	"Sat Mar 23 02:48:24 PDT 2013"	""	""	""	""	"""whipped cream"""	"1"	"""Everything went good, thank you!"""	"""sundae"""	"""listener"""	"0.25"	"""What kind of sundaes he ate during multiple days and then choosing which he probably refers to when he says he likes whip cream."""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2Y91XERSQV66AEVHEYUH1WAZZI419H"	"A12SMSQ6D5227J"	"Approved"	"Sat Mar 23 02:49:08 PDT 2013"	"Fri Mar 22 10:08:11 PDT 2013"	"Fri Mar 22 10:09:08 PDT 2013"	"Sat Mar 23 02:53:19 PDT 2013"	""	""	""	""	"""glasses"""	"2"	""""""	"""friend"""	"""listener"""	"0.375"	"""Which friend Bob visits the most and the description of him """	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2IPMB3Q39Z0BPNZO2YVE1STZ6LLUJE"	"A1486XFUE4FA27"	"Approved"	"Sat Mar 23 03:19:17 PDT 2013"	"Fri Mar 22 10:35:57 PDT 2013"	"Fri Mar 22 10:39:17 PDT 2013"	"Sat Mar 23 03:23:25 PDT 2013"	""	""	""	""	"""mustache"""	"3"	""""""	"""friend"""	"""listener"""	"0.5"	"""who bob likes"""	"""right"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2TUD21O3W5XHJCVPONTK4EPP7QEGAM"	"A3OSLDL5SMZFYX"	"Approved"	"Sat Mar 23 03:22:25 PDT 2013"	"Fri Mar 22 10:40:45 PDT 2013"	"Fri Mar 22 10:42:25 PDT 2013"	"Sat Mar 23 03:23:25 PDT 2013"	""	""	""	""	"""gloves"""	"4"	""""""	"""snowman"""	"""listener"""	"0.625"	"""Which decorated snowman was Bob's favorite"""	"""left"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2JKKMT6YTWX40WN2LGVDF9GMLJR0V5"	"ADL9F38EBEFAU"	"Approved"	"Sat Mar 23 03:27:46 PDT 2013"	"Fri Mar 22 10:46:36 PDT 2013"	"Fri Mar 22 10:47:46 PDT 2013"	"Sat Mar 23 03:28:32 PDT 2013"	""	""	""	""	"""beanie"""	"5"	""""""	"""snowman"""	"""listener"""	"0.75"	"""What Bob meant/which image most likely fit his description."""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2N5P8PJWKUDDRQSBZVU950BA9UZ8JI"	"A1FY1860J26XG5"	"Approved"	"Sat Mar 23 03:35:49 PDT 2013"	"Fri Mar 22 10:54:53 PDT 2013"	"Fri Mar 22 10:55:49 PDT 2013"	"Sat Mar 23 03:38:26 PDT 2013"	""	""	""	""	"""cherry"""	"6"	"""I really want a sundae."""	"""sundae"""	"""listener"""	"0.875"	"""Bob's love of sundaes."""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"20AHPCGJ2D217W25TMRJVPSMHLC4AU"	"AQW0OHVLKSW24"	"Approved"	"Sat Mar 23 03:47:52 PDT 2013"	"Fri Mar 22 11:06:45 PDT 2013"	"Fri Mar 22 11:07:52 PDT 2013"	"Sat Mar 23 03:48:21 PDT 2013"	""	""	""	""	"""scarf"""	"0"	""""""	"""snowman"""	"""salience"""	"0.125"	"""Bob's favorite snowman."""	"""right"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"27UQ45UUKQOYZGOWXSJ8UG05F8CVD5"	"AITFNT86EGNCU"	"Approved"	"Sat Mar 23 04:19:41 PDT 2013"	"Fri Mar 22 11:38:14 PDT 2013"	"Fri Mar 22 11:39:41 PDT 2013"	"Sat Mar 23 04:23:22 PDT 2013"	""	""	""	""	"""cherry"""	"1"	"""Very interesting."""	"""sundae"""	"""salience"""	"0.25"	"""Bob eating sundae's"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"28XCOW0LGRZ3R5XFHHXVTUZ0SSNZ85"	"ASL95Z7GHQU96"	"Approved"	"Sat Mar 23 04:33:05 PDT 2013"	"Fri Mar 22 11:51:11 PDT 2013"	"Fri Mar 22 11:53:05 PDT 2013"	"Sat Mar 23 04:33:21 PDT 2013"	""	""	""	""	"""mustache"""	"3"	"""I'm not sure this is working properly. I clicked on all the days and the first picture was without a mustache but with glasses, the 2nd day added glasses, and then the picture never changed?"""	"""friend"""	"""salience"""	"0.5"	"""perceptions"""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"23DB3L0FBJ9I74PEFW5VK5RT63EYM7"	"A1GTRY6DNSNLCL"	"Approved"	"Sat Mar 23 05:03:29 PDT 2013"	"Fri Mar 22 12:22:20 PDT 2013"	"Fri Mar 22 12:23:29 PDT 2013"	"Sat Mar 23 05:08:21 PDT 2013"	""	""	""	""	"""cherry"""	"4"	"""No"""	"""sundae"""	"""salience"""	"0.625"	"""I'm not sure... maybe observing patterns"""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2R6CWA6X3YOCV86CLABXVTIRXJQONN"	"A1ORL49W4XCL23"	"Approved"	"Sat Mar 23 05:10:59 PDT 2013"	"Fri Mar 22 12:29:33 PDT 2013"	"Fri Mar 22 12:30:59 PDT 2013"	"Sat Mar 23 05:13:19 PDT 2013"	""	""	""	""	"""cherry"""	"5"	"""This was fun. =)"""	"""sundae"""	"""salience"""	"0.75"	"""what kind of sundaes Bob likes to eat"""	"""left"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"29BMJUNU8LZ6A06G1W08J8J7AF22IH"	"A3AQNBCHW0ODQM"	"Approved"	"Sat Mar 23 05:19:23 PDT 2013"	"Fri Mar 22 12:37:45 PDT 2013"	"Fri Mar 22 12:39:23 PDT 2013"	"Sat Mar 23 05:23:19 PDT 2013"	""	""	""	""	"""whipped cream"""	"6"	""""""	"""sundae"""	"""salience"""	"0.875"	"""Sundays"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2O4WA6X3YOCCYTIP1POPZINMXZZOPT"	"A31HLBXS1MG4PU"	"Approved"	"Sat Mar 23 05:46:21 PDT 2013"	"Fri Mar 22 13:04:58 PDT 2013"	"Fri Mar 22 13:06:21 PDT 2013"	"Sat Mar 23 05:48:18 PDT 2013"	""	""	""	""	"""beanie"""	"0"	""""""	"""snowman"""	"""listener"""	"0.125"	"""What someone is talking about"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"268KCCVLL3CAMWSH6UH4I9NU9987XK"	"A3HKZI25XIQ8P8"	"Approved"	"Sat Mar 23 06:44:26 PDT 2013"	"Fri Mar 22 14:02:55 PDT 2013"	"Fri Mar 22 14:04:26 PDT 2013"	"Sat Mar 23 06:48:48 PDT 2013"	""	""	""	""	"""gloves"""	"1"	""""""	"""snowman"""	"""listener"""	"0.25"	"""Which snowman Bob was talking about"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2LDYHVI44OS23E089S5ZYBATKDD4Y4"	"A1FJIRQ11GHC66"	"Approved"	"Sat Mar 23 06:54:28 PDT 2013"	"Fri Mar 22 14:13:59 PDT 2013"	"Fri Mar 22 14:14:28 PDT 2013"	"Sat Mar 23 06:58:26 PDT 2013"	""	""	""	""	"""scarf"""	"2"	""""""	"""snowman"""	"""listener"""	"0.375"	"""dont know"""	"""left"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"27ZH57DZKPFEN7MDDID2BL8MOPG3DF"	"AIQ8LGMMG42E4"	"Approved"	"Sat Mar 23 07:27:34 PDT 2013"	"Fri Mar 22 14:45:27 PDT 2013"	"Fri Mar 22 14:47:34 PDT 2013"	"Sat Mar 23 07:28:27 PDT 2013"	""	""	""	""	"""whipped cream"""	"3"	""""""	"""sundae"""	"""listener"""	"0.5"	"""Thinking about what a person is talking about based on past prefences."""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"276RSQV66RLP0BZ3D0NA1KIAHP24C3"	"A2OZGNW6THEMJ"	"Approved"	"Sat Mar 23 07:48:40 PDT 2013"	"Fri Mar 22 15:06:32 PDT 2013"	"Fri Mar 22 15:08:40 PDT 2013"	"Sat Mar 23 07:53:46 PDT 2013"	""	""	""	""	"""beanie"""	"4"	""""""	"""snowman"""	"""listener"""	"0.625"	"""It's about Bob liking to decorated snowmen."""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"28IS1CSTMOFXA6Y4EHSE4DN1YH4RO5"	"A3DYW97U2K2QB2"	"Approved"	"Sat Mar 23 07:54:03 PDT 2013"	"Fri Mar 22 15:12:43 PDT 2013"	"Fri Mar 22 15:14:03 PDT 2013"	"Sat Mar 23 07:58:52 PDT 2013"	""	""	""	""	"""mustache"""	"5"	""""""	"""friend"""	"""listener"""	"0.75"	"""who Bob likes to visit"""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2XM8LZ6R70G5A2ED4OUVK7WW7V77N9"	"A32VLTWRJ1EP5T"	"Approved"	"Sat Mar 23 07:58:49 PDT 2013"	"Fri Mar 22 15:17:00 PDT 2013"	"Fri Mar 22 15:18:49 PDT 2013"	"Sat Mar 23 08:03:38 PDT 2013"	""	""	""	""	"""beanie"""	"6"	""""""	"""snowman"""	"""listener"""	"0.875"	"""This survey was about how much Bob liked to decorate snowmen and his favorite snowman had a beanie."""	"""left"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"26XXH0JPPSI23RKPHXG7BKLQLY4HNM"	"AB6DPOGIP131I"	"Approved"	"Sat Mar 23 08:02:44 PDT 2013"	"Fri Mar 22 15:21:57 PDT 2013"	"Fri Mar 22 15:22:44 PDT 2013"	"Sat Mar 23 08:03:38 PDT 2013"	""	""	""	""	"""beanie"""	"0"	""""""	"""snowman"""	"""salience"""	"0.125"	"""Trying to figure out what people are saying. """	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"22A2KYEPLSP7ODRM21A3UAHUTSHPVH"	"A3Q26DBIIPCOV7"	"Approved"	"Sat Mar 23 08:27:14 PDT 2013"	"Fri Mar 22 15:45:59 PDT 2013"	"Fri Mar 22 15:47:14 PDT 2013"	"Sat Mar 23 08:28:25 PDT 2013"	""	""	""	""	"""beanie"""	"1"	""""""	"""snowman"""	"""salience"""	"0.25"	"""Seeing what information you remember?"""	"""left"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2YRFYQS1CSTM783R9XVII1E2SPNOLK"	"A1OQIXAU1SEJ4P"	"Approved"	"Sat Mar 23 08:53:16 PDT 2013"	"Fri Mar 22 16:11:17 PDT 2013"	"Fri Mar 22 16:13:16 PDT 2013"	"Sat Mar 23 08:58:32 PDT 2013"	""	""	""	""	"""glasses"""	"2"	""""""	"""friend"""	"""salience"""	"0.375"	"""It was about someone visiting friends every and he'd be most likely to visit the one he likes the most more often. He visited the one with the brown hat and glasses the most."""	"""left"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2I6R9Y8TNKIMILS5GK8S8OM44IR8VQ"	"A242SZGZRJ8M8N"	"Approved"	"Sat Mar 23 09:31:30 PDT 2013"	"Fri Mar 22 16:49:42 PDT 2013"	"Fri Mar 22 16:51:30 PDT 2013"	"Sat Mar 23 09:33:39 PDT 2013"	""	""	""	""	"""scarf"""	"3"	""""""	"""snowman"""	"""salience"""	"0.5"	"""No Idea.  I chose based on the pattern that occurred the most."""	"""right"""	"""TRUE"""	"""TRUE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"22A2KYEPLSP7ODRM21A3UAHUTSRVPX"	"A227WFYZS2N97G"	"Approved"	"Sat Mar 23 09:35:33 PDT 2013"	"Fri Mar 22 16:54:41 PDT 2013"	"Fri Mar 22 16:55:33 PDT 2013"	"Sat Mar 23 09:38:29 PDT 2013"	""	""	""	""	"""gloves"""	"4"	"""N/A"""	"""snowman"""	"""salience"""	"0.625"	"""Perception."""	"""right"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2I6BDPGFL6VC8P59NS4WOOV57A24JA"	"A3UB6VHQU6Z6GZ"	"Approved"	"Sat Mar 23 10:47:55 PDT 2013"	"Fri Mar 22 18:06:25 PDT 2013"	"Fri Mar 22 18:07:55 PDT 2013"	"Sat Mar 23 10:48:31 PDT 2013"	""	""	""	""	"""scarf"""	"5"	"""Okay!"""	"""snowman"""	"""salience"""	"0.75"	"""Snowmen"""	"""middle"""	"""TRUE"""	"""FALSE"""
"2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2L2F9SSSHX112HTSPA85L8J4O1VVZR"	"What is he talking about? (2-3 mins)"	"Short and fun! A 2-3 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Sun Mar 17 11:43:18 PDT 2013"	"700"	"2"	"0"	"698"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Sun Mar 24 11:43:18 PDT 2013"	"https://requester.mturk.com/mturk/manageHIT?HITId=2E924SMEZZ2M1DSN5ZZPFY3AYX43K7"	"2DYXBAT2D5NQHGBFZVRJM5T21QN62B"	"A15D46K795J9H0"	"Approved"	"Sat Mar 23 11:00:20 PDT 2013"	"Fri Mar 22 18:19:07 PDT 2013"	"Fri Mar 22 18:20:20 PDT 2013"	"Sat Mar 23 11:03:37 PDT 2013"	""	""	""	""	"""whipped cream"""	"6"	"""no"""	"""sundae"""	"""salience"""	"0.875"	"""No idea"""	"""right"""	"""TRUE"""	"""FALSE"""
